,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,13147,consent.html,external-html,0,13276,0.0-0.0,qp8svb1kky9h4g43yzjl,male,journey,,,,,,
1,2868,,image-button-response,1,16153,0.0-1.0,qp8svb1kky9h4g43yzjl,male,journey,check-1.png,1.0,check1,,,
2,3969,,image-button-response,2,20126,0.0-2.0,qp8svb1kky9h4g43yzjl,male,journey,check-2.png,2.0,check2,,,
3,28170,,instructions,3,48297,0.0-3.0,qp8svb1kky9h4g43yzjl,male,journey,,,,"[{""page_index"":0,""viewing_time"":6743},{""page_index"":1,""viewing_time"":13700},{""page_index"":2,""viewing_time"":6239},{""page_index"":3,""viewing_time"":1485}]",,
4,42045,,html-slider-response,4,90348,0.0-4.0,qp8svb1kky9h4g43yzjl,male,journey,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_journey.png"" class=""main-trial""/>",,trial,,5.0,
5,57503,,survey-text,5,147855,0.0-5.0,qp8svb1kky9h4g43yzjl,male,journey,,,description,,,"{""Q0"":""His friend has lymphoma. He will have to undergo chemotherapy and have many treatments. They will be expensive and exhausting and this is to raise money for it.""}"
6,6832,,survey-likert,6,154692,0.0-6.0-0.0,qp8svb1kky9h4g43yzjl,male,journey,,,urgent,,,"{""Q0"":4}"
7,2148,,survey-likert,7,156846,0.0-6.0-1.0,qp8svb1kky9h4g43yzjl,male,journey,,,sympathy,,,"{""Q0"":3}"
8,3681,,survey-text,8,160533,0.0-7.0,qp8svb1kky9h4g43yzjl,male,journey,,,past-donations,,,"{""Q0"":""12""}"
9,2680,,survey-multi-choice,9,163219,0.0-8.0-0.0,qp8svb1kky9h4g43yzjl,male,journey,,,ff-cancer,,,"{""Q0"":""Yes""}"
10,1836,,survey-multi-choice,10,165062,0.0-8.0-1.0,qp8svb1kky9h4g43yzjl,male,journey,,,self-cancer,,,"{""Q0"":""No""}"
11,12309,,survey-multi-choice,11,177395,0.0-9.0,qp8svb1kky9h4g43yzjl,male,journey,,,demographics,,,"{""Q0"":""Male"",""Q1"":""High school degree or equivalent (e.g. GED)"",""Q2"":""Less than $10,000"",""Q3"":""Yes""}"
12,3115,,survey-text,12,180513,0.0-10.0,qp8svb1kky9h4g43yzjl,male,journey,,,age,,,"{""Q0"":""19""}"
13,21342,,survey-text,13,201858,0.0-11.0,qp8svb1kky9h4g43yzjl,male,journey,,,purpose,,,"{""Q0"":""Opinions on donating and willingness to with a set amount of money.""}"
14,4357,,survey-text,14,206218,0.0-12.0,qp8svb1kky9h4g43yzjl,male,journey,,,feedback,,,"{""Q0"":""""}"
15,4067,debrief.html,external-html,15,210627,0.0-13.0,qp8svb1kky9h4g43yzjl,male,journey,,,,,,
