,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,4517,consent.html,external-html,0,4617,0.0-0.0,3onej3el9roreagndouj,male,literal,,,,,,
1,1605,,image-button-response,1,6224,0.0-1.0,3onej3el9roreagndouj,male,literal,check-1.png,1.0,check1,,,
2,2518,,image-button-response,2,8744,0.0-2.0,3onej3el9roreagndouj,male,literal,check-2.png,2.0,check2,,,
3,4223,,instructions,3,12968,0.0-3.0,3onej3el9roreagndouj,male,literal,,,,"[{""page_index"":0,""viewing_time"":1233},{""page_index"":1,""viewing_time"":1254},{""page_index"":2,""viewing_time"":1047},{""page_index"":3,""viewing_time"":689}]",,
4,15303,,html-slider-response,4,28272,0.0-4.0,3onej3el9roreagndouj,male,literal,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_literal.png"" class=""main-trial""/>",,trial,,5.0,
5,18472,,survey-text,5,46745,0.0-5.0,3onej3el9roreagndouj,male,literal,,,description,,,"{""Q0"":""Jason has stage 2 lymphoma. Every little donation counts.""}"
6,5280,,survey-likert,6,52026,0.0-6.0-0.0,3onej3el9roreagndouj,male,literal,,,urgent,,,"{""Q0"":5}"
7,5048,,survey-likert,7,57075,0.0-6.0-1.0,3onej3el9roreagndouj,male,literal,,,sympathy,,,"{""Q0"":5}"
8,3196,,survey-text,8,60273,0.0-7.0,3onej3el9roreagndouj,male,literal,,,past-donations,,,"{""Q0"":""2""}"
9,2425,,survey-multi-choice,9,62700,0.0-8.0-0.0,3onej3el9roreagndouj,male,literal,,,ff-cancer,,,"{""Q0"":""Prefer not to say""}"
10,1682,,survey-multi-choice,10,64384,0.0-8.0-1.0,3onej3el9roreagndouj,male,literal,,,self-cancer,,,"{""Q0"":""Prefer not to say""}"
11,7857,,survey-multi-choice,11,72247,0.0-9.0,3onej3el9roreagndouj,male,literal,,,demographics,,,"{""Q0"":""Male"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""Prefer not to say"",""Q3"":""Yes""}"
12,2782,,survey-text,12,75030,0.0-10.0,3onej3el9roreagndouj,male,literal,,,age,,,"{""Q0"":""26""}"
13,1618,,survey-text,13,76649,0.0-11.0,3onej3el9roreagndouj,male,literal,,,purpose,,,"{""Q0"":""""}"
14,1267,,survey-text,14,77917,0.0-12.0,3onej3el9roreagndouj,male,literal,,,feedback,,,"{""Q0"":""""}"
15,1871,debrief.html,external-html,15,80060,0.0-13.0,3onej3el9roreagndouj,male,literal,,,,,,
