,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,15402,consent.html,external-html,0,15437,0.0-0.0,kdxkncm8z8rz4wrzs695,male,literal,,,,,,
1,3639,,image-button-response,1,19078,0.0-1.0,kdxkncm8z8rz4wrzs695,male,literal,check-1.png,1.0,check1,,,
2,6132,,image-button-response,2,25212,0.0-2.0,kdxkncm8z8rz4wrzs695,male,literal,check-2.png,2.0,check2,,,
3,47786,,instructions,3,72998,0.0-3.0,kdxkncm8z8rz4wrzs695,male,literal,,,,"[{""page_index"":0,""viewing_time"":8593},{""page_index"":1,""viewing_time"":28501},{""page_index"":2,""viewing_time"":8751},{""page_index"":3,""viewing_time"":1940}]",,
4,41881,,html-slider-response,4,114880,0.0-4.0,kdxkncm8z8rz4wrzs695,male,literal,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_literal.png"" class=""main-trial""/>",,trial,,20.0,
5,39166,,survey-text,5,154047,0.0-5.0,kdxkncm8z8rz4wrzs695,male,literal,,,description,,,"{""Q0"":""Jason seems to have a hard road ahead of him. it seems he is handling the treatment well.""}"
6,6108,,survey-likert,6,160156,0.0-6.0-0.0,kdxkncm8z8rz4wrzs695,male,literal,,,sympathy,,,"{""Q0"":3}"
7,5012,,survey-likert,7,165169,0.0-6.0-1.0,kdxkncm8z8rz4wrzs695,male,literal,,,urgent,,,"{""Q0"":2}"
8,4413,,survey-text,8,169583,0.0-7.0,kdxkncm8z8rz4wrzs695,male,literal,,,past-donations,,,"{""Q0"":""5""}"
9,2565,,survey-multi-choice,9,172149,0.0-8.0-0.0,kdxkncm8z8rz4wrzs695,male,literal,,,self-cancer,,,"{""Q0"":""No""}"
10,7307,,survey-multi-choice,10,179458,0.0-8.0-1.0,kdxkncm8z8rz4wrzs695,male,literal,,,ff-cancer,,,"{""Q0"":""Yes""}"
11,8591,,survey-multi-choice,11,188054,0.0-9.0,kdxkncm8z8rz4wrzs695,male,literal,,,demographics,,,"{""Q0"":""Male"",""Q1"":""High school degree or equivalent (e.g. GED)"",""Q2"":""$100,000 through $149,999"",""Q3"":""Yes""}"
12,6170,,survey-text,12,194225,0.0-10.0,kdxkncm8z8rz4wrzs695,male,literal,,,age,,,"{""Q0"":""37""}"
13,23314,,survey-text,13,217539,0.0-11.0,kdxkncm8z8rz4wrzs695,male,literal,,,purpose,,,"{""Q0"":""how we would donate based on empathy ?""}"
14,2922,,survey-text,14,220462,0.0-12.0,kdxkncm8z8rz4wrzs695,male,literal,,,feedback,,,"{""Q0"":""na""}"
15,2890,debrief.html,external-html,15,223464,0.0-13.0,kdxkncm8z8rz4wrzs695,male,literal,,,,,,
