,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,5594,consent.html,external-html,0,5674,0.0-0.0,0bd6cwvr9ktc20r0we68,female,literal,,,,,,
1,2092,,image-button-response,1,7768,0.0-1.0,0bd6cwvr9ktc20r0we68,female,literal,check-1.png,1.0,check1,,,
2,43950,,image-button-response,2,51719,0.0-2.0,0bd6cwvr9ktc20r0we68,female,literal,check-2.png,2.0,check2,,,
3,37908,,instructions,3,89628,0.0-3.0,0bd6cwvr9ktc20r0we68,female,literal,,,,"[{""page_index"":0,""viewing_time"":3462},{""page_index"":1,""viewing_time"":28010},{""page_index"":2,""viewing_time"":5542},{""page_index"":3,""viewing_time"":894}]",,
4,45604,,html-slider-response,4,135233,0.0-4.0,0bd6cwvr9ktc20r0we68,female,literal,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_literal.png"" class=""main-trial""/>",,trial,,10.0,
5,30456,,survey-text,5,165690,0.0-5.0,0bd6cwvr9ktc20r0we68,female,literal,,,description,,,"{""Q0"":""She is a very sweet girl who unfortunately has Lymphoma. She is fighting this disease currently and could use any help she could get.""}"
6,7245,,survey-likert,6,172936,0.0-6.0-0.0,0bd6cwvr9ktc20r0we68,female,literal,,,urgent,,,"{""Q0"":6}"
7,2906,,survey-likert,7,175845,0.0-6.0-1.0,0bd6cwvr9ktc20r0we68,female,literal,,,sympathy,,,"{""Q0"":6}"
8,6404,,survey-text,8,182253,0.0-7.0,0bd6cwvr9ktc20r0we68,female,literal,,,past-donations,,,"{""Q0"":""2""}"
9,8884,,survey-multi-choice,9,191138,0.0-8.0-0.0,0bd6cwvr9ktc20r0we68,female,literal,,,ff-cancer,,,"{""Q0"":""No""}"
10,2096,,survey-multi-choice,10,193237,0.0-8.0-1.0,0bd6cwvr9ktc20r0we68,female,literal,,,self-cancer,,,"{""Q0"":""No""}"
11,10327,,survey-multi-choice,11,203572,0.0-9.0,0bd6cwvr9ktc20r0we68,female,literal,,,demographics,,,"{""Q0"":""Male"",""Q1"":""High school degree or equivalent (e.g. GED)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
12,3344,,survey-text,12,206918,0.0-10.0,0bd6cwvr9ktc20r0we68,female,literal,,,age,,,"{""Q0"":""30""}"
13,1539,,survey-text,13,208458,0.0-11.0,0bd6cwvr9ktc20r0we68,female,literal,,,purpose,,,"{""Q0"":""""}"
14,1189,,survey-text,14,209648,0.0-12.0,0bd6cwvr9ktc20r0we68,female,literal,,,feedback,,,"{""Q0"":""""}"
15,4823,debrief.html,external-html,15,214710,0.0-13.0,0bd6cwvr9ktc20r0we68,female,literal,,,,,,
