,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,69250,consent.html,external-html,0,69369,0.0-0.0,3we8pcudl86ntdky6xv8,female,journey,,,,,,
1,2764,,image-button-response,1,72135,0.0-1.0,3we8pcudl86ntdky6xv8,female,journey,check-1.png,1.0,check1,,,
2,1844,,image-button-response,2,73980,0.0-2.0,3we8pcudl86ntdky6xv8,female,journey,check-2.png,2.0,check2,,,
3,11891,,instructions,3,85872,0.0-3.0,3we8pcudl86ntdky6xv8,female,journey,,,,"[{""page_index"":0,""viewing_time"":1878},{""page_index"":1,""viewing_time"":6041},{""page_index"":2,""viewing_time"":2216},{""page_index"":3,""viewing_time"":1755}]",,
4,18528,,html-slider-response,4,104401,0.0-4.0,3we8pcudl86ntdky6xv8,female,journey,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_journey.png"" class=""main-trial""/>",,trial,,15.0,
5,28204,,survey-text,5,132606,0.0-5.0,3we8pcudl86ntdky6xv8,female,journey,,,description,,,"{""Q0"":""Jennifer had a thyroid surgery, and then they discovered that she had lymphoma. She needs help with chemotherapy and other treatments.""}"
6,7964,,survey-likert,6,140572,0.0-6.0-0.0,3we8pcudl86ntdky6xv8,female,journey,,,sympathy,,,"{""Q0"":5}"
7,4004,,survey-likert,7,144577,0.0-6.0-1.0,3we8pcudl86ntdky6xv8,female,journey,,,urgent,,,"{""Q0"":5}"
8,6232,,survey-text,8,150809,0.0-7.0,3we8pcudl86ntdky6xv8,female,journey,,,past-donations,,,"{""Q0"":""10""}"
9,3328,,survey-multi-choice,9,154139,0.0-8.0-0.0,3we8pcudl86ntdky6xv8,female,journey,,,ff-cancer,,,"{""Q0"":""No""}"
10,4656,,survey-multi-choice,10,158797,0.0-8.0-1.0,3we8pcudl86ntdky6xv8,female,journey,,,self-cancer,,,"{""Q0"":""No""}"
11,17174,,survey-multi-choice,11,175977,0.0-9.0,3we8pcudl86ntdky6xv8,female,journey,,,demographics,,,"{""Q0"":""Female"",""Q1"":""Associate degree (e.g. AA, AS)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
12,7603,,survey-text,12,183581,0.0-10.0,3we8pcudl86ntdky6xv8,female,journey,,,age,,,"{""Q0"":""52""}"
13,11553,,survey-text,13,195136,0.0-11.0,3we8pcudl86ntdky6xv8,female,journey,,,purpose,,,"{""Q0"":""To see how helpful participants might be?""}"
14,7897,,survey-text,14,203033,0.0-12.0,3we8pcudl86ntdky6xv8,female,journey,,,feedback,,,"{""Q0"":""Thank you.""}"
15,6047,debrief.html,external-html,15,209154,0.0-13.0,3we8pcudl86ntdky6xv8,female,journey,,,,,,
