,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,212000,consent.html,external-html,0,212583,0.0-0.0,gswrhot4y69gvbnk5sby,female,literal,,,,,,
1,4738,,image-button-response,1,217334,0.0-1.0,gswrhot4y69gvbnk5sby,female,literal,check-1.png,1.0,check1,,,
2,3972,,image-button-response,2,221309,0.0-2.0,gswrhot4y69gvbnk5sby,female,literal,check-2.png,2.0,check2,,,
3,63497,,instructions,3,284807,0.0-3.0,gswrhot4y69gvbnk5sby,female,literal,,,,"[{""page_index"":0,""viewing_time"":12127},{""page_index"":1,""viewing_time"":42433},{""page_index"":2,""viewing_time"":6928},{""page_index"":3,""viewing_time"":2008}]",,
4,167525,,html-slider-response,4,452336,0.0-4.0,gswrhot4y69gvbnk5sby,female,literal,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_literal.png"" class=""main-trial""/>",,trial,,5.0,
5,608927,,survey-text,5,1061267,0.0-5.0,gswrhot4y69gvbnk5sby,female,literal,,,description,,,"{""Q0"":""Jennifer, a very good and jovial person underwent thyroid surgery, after which she was diagnosed with stage II Lymphoma and she will be in need of many treatments of chemotherapy. Her chemotherapy treatment commenced a week after her thyroid surgery and she is expected to do this treatment every 21days for the next 3-4 months. We are really hopeful and optimistic that she can pull through and she will be needed financial assistance to help support her medical treatment during this period, your contribution will be much appreciated to help keep Jennifer alive.""}"
6,10461,,survey-likert,6,1071732,0.0-6.0-0.0,gswrhot4y69gvbnk5sby,female,literal,,,urgent,,,"{""Q0"":6}"
7,20786,,survey-likert,7,1092571,0.0-6.0-1.0,gswrhot4y69gvbnk5sby,female,literal,,,sympathy,,,"{""Q0"":6}"
8,7461,,survey-text,8,1100070,0.0-7.0,gswrhot4y69gvbnk5sby,female,literal,,,past-donations,,,"{""Q0"":""2""}"
9,4125,,survey-multi-choice,9,1104201,0.0-8.0-0.0,gswrhot4y69gvbnk5sby,female,literal,,,self-cancer,,,"{""Q0"":""No""}"
10,4346,,survey-multi-choice,10,1108639,0.0-8.0-1.0,gswrhot4y69gvbnk5sby,female,literal,,,ff-cancer,,,"{""Q0"":""No""}"
11,12410,,survey-multi-choice,11,1121129,0.0-9.0,gswrhot4y69gvbnk5sby,female,literal,,,demographics,,,"{""Q0"":""Male"",""Q1"":""Associate degree (e.g. AA, AS)"",""Q2"":""$50,000 through $74,999"",""Q3"":""Yes""}"
12,3930,,survey-text,12,1125159,0.0-10.0,gswrhot4y69gvbnk5sby,female,literal,,,age,,,"{""Q0"":""44""}"
13,4295,,survey-text,13,1129456,0.0-11.0,gswrhot4y69gvbnk5sby,female,literal,,,purpose,,,"{""Q0"":""""}"
14,15301,,survey-text,14,1144759,0.0-12.0,gswrhot4y69gvbnk5sby,female,literal,,,feedback,,,"{""Q0"":""""}"
15,31635,debrief.html,external-html,15,1177832,0.0-13.0,gswrhot4y69gvbnk5sby,female,literal,,,,,,
