,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,20096,consent.html,external-html,0,20186,0.0-0.0,h6fmuajn4ljk0nxqlbkq,female,literal,,,,,,
1,2827,,image-button-response,1,23015,0.0-1.0,h6fmuajn4ljk0nxqlbkq,female,literal,check-1.png,1.0,check1,,,
2,5606,,image-button-response,2,28623,0.0-2.0,h6fmuajn4ljk0nxqlbkq,female,literal,check-2.png,2.0,check2,,,
3,59263,,instructions,3,87887,0.0-3.0,h6fmuajn4ljk0nxqlbkq,female,literal,,,,"[{""page_index"":0,""viewing_time"":22407},{""page_index"":1,""viewing_time"":20857},{""page_index"":2,""viewing_time"":13751},{""page_index"":3,""viewing_time"":2248}]",,
4,83311,,html-slider-response,4,171199,0.0-4.0,h6fmuajn4ljk0nxqlbkq,female,literal,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_literal.png"" class=""main-trial""/>",,trial,,25.0,
5,43487,,survey-text,5,214687,0.0-5.0,h6fmuajn4ljk0nxqlbkq,female,literal,,,description,,,"{""Q0"":""Jennifer has cancer. She is doing well and doctors hope she will continue to do well.""}"
6,7062,,survey-likert,6,221751,0.0-6.0-0.0,h6fmuajn4ljk0nxqlbkq,female,literal,,,sympathy,,,"{""Q0"":3}"
7,7057,,survey-likert,7,228808,0.0-6.0-1.0,h6fmuajn4ljk0nxqlbkq,female,literal,,,urgent,,,"{""Q0"":4}"
8,5102,,survey-text,8,233910,0.0-7.0,h6fmuajn4ljk0nxqlbkq,female,literal,,,past-donations,,,"{""Q0"":""0""}"
9,4030,,survey-multi-choice,9,237942,0.0-8.0-0.0,h6fmuajn4ljk0nxqlbkq,female,literal,,,self-cancer,,,"{""Q0"":""No""}"
10,4878,,survey-multi-choice,10,242822,0.0-8.0-1.0,h6fmuajn4ljk0nxqlbkq,female,literal,,,ff-cancer,,,"{""Q0"":""Yes""}"
11,17932,,survey-multi-choice,11,260759,0.0-9.0,h6fmuajn4ljk0nxqlbkq,female,literal,,,demographics,,,"{""Q0"":""Male"",""Q1"":""Associate degree (e.g. AA, AS)"",""Q2"":""$10,000 through $24,999"",""Q3"":""Yes""}"
12,6280,,survey-text,12,267039,0.0-10.0,h6fmuajn4ljk0nxqlbkq,female,literal,,,age,,,"{""Q0"":""43""}"
13,46847,,survey-text,13,313886,0.0-11.0,h6fmuajn4ljk0nxqlbkq,female,literal,,,purpose,,,"{""Q0"":""Seeing how much a person is willing to donate money they do not own.""}"
14,147391,,survey-text,14,461278,0.0-12.0,h6fmuajn4ljk0nxqlbkq,female,literal,,,feedback,,,"{""Q0"":""Maybe do a study on why our government forces the poor to donate to other peoples medical bills because they will not fix health care costs or offer healthcare for all.""}"
15,37839,debrief.html,external-html,15,499335,0.0-13.0,h6fmuajn4ljk0nxqlbkq,female,literal,,,,,,
