,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,5654,consent.html,external-html,0,5757,0.0-0.0,2napx2ymbqexhmhq3k5j,male,literal,,,,,,
1,2066,,image-button-response,1,7825,0.0-1.0,2napx2ymbqexhmhq3k5j,male,literal,check-1.png,1.0,check1,,,
2,2462,,image-button-response,2,10289,0.0-2.0,2napx2ymbqexhmhq3k5j,male,literal,check-2.png,2.0,check2,,,
3,10399,,instructions,3,20689,0.0-3.0,2napx2ymbqexhmhq3k5j,male,literal,,,,"[{""page_index"":0,""viewing_time"":3951},{""page_index"":1,""viewing_time"":3495},{""page_index"":2,""viewing_time"":2104},{""page_index"":3,""viewing_time"":848}]",,
4,20421,,html-slider-response,4,41113,0.0-4.0,2napx2ymbqexhmhq3k5j,male,literal,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_literal.png"" class=""main-trial""/>",,trial,,35.0,
5,25399,,survey-text,5,66513,0.0-5.0,2napx2ymbqexhmhq3k5j,male,literal,,,description,,,"{""Q0"":""He is very sick and needs to undergo treatments. It will take several sessions.""}"
6,4031,,survey-likert,6,70546,0.0-6.0-0.0,2napx2ymbqexhmhq3k5j,male,literal,,,sympathy,,,"{""Q0"":6}"
7,2670,,survey-likert,7,73217,0.0-6.0-1.0,2napx2ymbqexhmhq3k5j,male,literal,,,urgent,,,"{""Q0"":5}"
8,4231,,survey-text,8,77449,0.0-7.0,2napx2ymbqexhmhq3k5j,male,literal,,,past-donations,,,"{""Q0"":""1""}"
9,2534,,survey-multi-choice,9,79985,0.0-8.0-0.0,2napx2ymbqexhmhq3k5j,male,literal,,,self-cancer,,,"{""Q0"":""No""}"
10,2710,,survey-multi-choice,10,82697,0.0-8.0-1.0,2napx2ymbqexhmhq3k5j,male,literal,,,ff-cancer,,,"{""Q0"":""Yes""}"
11,9994,,survey-multi-choice,11,92697,0.0-9.0,2napx2ymbqexhmhq3k5j,male,literal,,,demographics,,,"{""Q0"":""Female"",""Q1"":""Associate degree (e.g. AA, AS)"",""Q2"":""$50,000 through $74,999"",""Q3"":""Yes""}"
12,3149,,survey-text,12,95849,0.0-10.0,2napx2ymbqexhmhq3k5j,male,literal,,,age,,,"{""Q0"":""26""}"
13,1751,,survey-text,13,97601,0.0-11.0,2napx2ymbqexhmhq3k5j,male,literal,,,purpose,,,"{""Q0"":""""}"
14,1487,,survey-text,14,99089,0.0-12.0,2napx2ymbqexhmhq3k5j,male,literal,,,feedback,,,"{""Q0"":""""}"
15,3884,debrief.html,external-html,15,103170,0.0-13.0,2napx2ymbqexhmhq3k5j,male,literal,,,,,,
