,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,6615,consent.html,external-html,0,6747,0.0-0.0,uw7x0k9q3r6lburf5gk6,male,journey,,,,,,
1,2501,,image-button-response,1,9252,0.0-1.0,uw7x0k9q3r6lburf5gk6,male,journey,check-1.png,1.0,check1,,,
2,4351,,image-button-response,2,13604,0.0-2.0,uw7x0k9q3r6lburf5gk6,male,journey,check-2.png,2.0,check2,,,
3,28676,,instructions,3,42281,0.0-3.0,uw7x0k9q3r6lburf5gk6,male,journey,,,,"[{""page_index"":0,""viewing_time"":1788},{""page_index"":1,""viewing_time"":1979},{""page_index"":0,""viewing_time"":5794},{""page_index"":1,""viewing_time"":12476},{""page_index"":2,""viewing_time"":5637},{""page_index"":3,""viewing_time"":1001}]",,
4,62199,,html-slider-response,4,104482,0.0-4.0,uw7x0k9q3r6lburf5gk6,male,journey,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_journey.png"" class=""main-trial""/>",,trial,,20.0,
5,31638,,survey-text,5,136121,0.0-5.0,uw7x0k9q3r6lburf5gk6,male,journey,,,description,,,"{""Q0"":""Jason has stage 2 lymphoma and he needs help with paying for the chemo and radiation therapy.""}"
6,5657,,survey-likert,6,141781,0.0-6.0-0.0,uw7x0k9q3r6lburf5gk6,male,journey,,,sympathy,,,"{""Q0"":5}"
7,3911,,survey-likert,7,145695,0.0-6.0-1.0,uw7x0k9q3r6lburf5gk6,male,journey,,,urgent,,,"{""Q0"":5}"
8,2832,,survey-text,8,148530,0.0-7.0,uw7x0k9q3r6lburf5gk6,male,journey,,,past-donations,,,"{""Q0"":""1""}"
9,2709,,survey-multi-choice,9,151241,0.0-8.0-0.0,uw7x0k9q3r6lburf5gk6,male,journey,,,self-cancer,,,"{""Q0"":""No""}"
10,2379,,survey-multi-choice,10,153626,0.0-8.0-1.0,uw7x0k9q3r6lburf5gk6,male,journey,,,ff-cancer,,,"{""Q0"":""No""}"
11,9978,,survey-multi-choice,11,163617,0.0-9.0,uw7x0k9q3r6lburf5gk6,male,journey,,,demographics,,,"{""Q0"":""Male"",""Q1"":""Associate degree (e.g. AA, AS)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
12,2425,,survey-text,12,166046,0.0-10.0,uw7x0k9q3r6lburf5gk6,male,journey,,,age,,,"{""Q0"":""21""}"
13,19959,,survey-text,13,186006,0.0-11.0,uw7x0k9q3r6lburf5gk6,male,journey,,,purpose,,,"{""Q0"":""how incentive for reward effects donation amount""}"
14,2474,,survey-text,14,188481,0.0-12.0,uw7x0k9q3r6lburf5gk6,male,journey,,,feedback,,,"{""Q0"":""""}"
15,6324,debrief.html,external-html,15,195065,0.0-13.0,uw7x0k9q3r6lburf5gk6,male,journey,,,,,,
