,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,5073,consent.html,external-html,0,5132,0.0-0.0,ydzpm1awqa3gfp1sewqb,male,journey,,,,,,
1,3517,,image-button-response,1,8675,0.0-1.0,ydzpm1awqa3gfp1sewqb,male,journey,check-1.png,1.0,check1,,,
2,3309,,image-button-response,2,11996,0.0-2.0,ydzpm1awqa3gfp1sewqb,male,journey,check-2.png,2.0,check2,,,
3,65918,,instructions,3,77918,0.0-3.0,ydzpm1awqa3gfp1sewqb,male,journey,,,,"[{""page_index"":0,""viewing_time"":4645},{""page_index"":1,""viewing_time"":53612},{""page_index"":2,""viewing_time"":6150},{""page_index"":3,""viewing_time"":1500}]",,
4,105121,,html-slider-response,4,183064,0.0-4.0,ydzpm1awqa3gfp1sewqb,male,journey,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_journey.png"" class=""main-trial""/>",,trial,,39.0,
5,85310,,survey-text,5,268390,0.0-5.0,ydzpm1awqa3gfp1sewqb,male,journey,,,description,,,"{""Q0"":""He has a rare form of cancer. It's called lymphoma or something. They are asking for donations to pay for his chemotherapy.""}"
6,14489,,survey-likert,6,282894,0.0-6.0-0.0,ydzpm1awqa3gfp1sewqb,male,journey,,,urgent,,,"{""Q0"":4}"
7,2873,,survey-likert,7,285781,0.0-6.0-1.0,ydzpm1awqa3gfp1sewqb,male,journey,,,sympathy,,,"{""Q0"":5}"
8,6496,,survey-text,8,292289,0.0-7.0,ydzpm1awqa3gfp1sewqb,male,journey,,,past-donations,,,"{""Q0"":""0""}"
9,5040,,survey-multi-choice,9,297355,0.0-8.0-0.0,ydzpm1awqa3gfp1sewqb,male,journey,,,ff-cancer,,,"{""Q0"":""No""}"
10,2155,,survey-multi-choice,10,299532,0.0-8.0-1.0,ydzpm1awqa3gfp1sewqb,male,journey,,,self-cancer,,,"{""Q0"":""No""}"
11,10364,,survey-multi-choice,11,309989,0.0-9.0,ydzpm1awqa3gfp1sewqb,male,journey,,,demographics,,,"{""Q0"":""Female"",""Q1"":""Less than a high school diploma"",""Q2"":""Less than $10,000"",""Q3"":""Yes""}"
12,25709,,survey-text,12,335706,0.0-10.0,ydzpm1awqa3gfp1sewqb,male,journey,,,age,,,"{""Q0"":""36""}"
13,5170,,survey-text,13,340884,0.0-11.0,ydzpm1awqa3gfp1sewqb,male,journey,,,purpose,,,"{""Q0"":""""}"
14,4861,,survey-text,14,345757,0.0-12.0,ydzpm1awqa3gfp1sewqb,male,journey,,,feedback,,,"{""Q0"":""""}"
15,4575,debrief.html,external-html,15,351205,0.0-13.0,ydzpm1awqa3gfp1sewqb,male,journey,,,,,,
