,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,10445,consent.html,external-html,0,10597,0.0-0.0,kuvjnka3x01zb6pymjag,female,literal,,,,,,
1,2069,,image-button-response,1,12671,0.0-1.0,kuvjnka3x01zb6pymjag,female,literal,check-1.png,1.0,check1,,,
2,4256,,image-button-response,2,16930,0.0-2.0,kuvjnka3x01zb6pymjag,female,literal,check-2.png,2.0,check2,,,
3,36310,,instructions,3,53241,0.0-3.0,kuvjnka3x01zb6pymjag,female,literal,,,,"[{""page_index"":0,""viewing_time"":8722},{""page_index"":1,""viewing_time"":19487},{""page_index"":2,""viewing_time"":6240},{""page_index"":3,""viewing_time"":1861}]",,
4,61752,,html-slider-response,4,114999,0.0-4.0,kuvjnka3x01zb6pymjag,female,literal,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_literal.png"" class=""main-trial""/>",,trial,,25.0,
5,77301,,survey-text,5,192303,0.0-5.0,kuvjnka3x01zb6pymjag,female,literal,,,description,,,"{""Q0"":""Jennifer, like others we know, is going to be going through chemo treatments for Lymphoma.  Her friend is attempting to raise funds for her though--another shitty situation, but we both know how that goes.""}"
6,14341,,survey-likert,6,206648,0.0-6.0-0.0,kuvjnka3x01zb6pymjag,female,literal,,,sympathy,,,"{""Q0"":4}"
7,4701,,survey-likert,7,211351,0.0-6.0-1.0,kuvjnka3x01zb6pymjag,female,literal,,,urgent,,,"{""Q0"":3}"
8,8227,,survey-text,8,219581,0.0-7.0,kuvjnka3x01zb6pymjag,female,literal,,,past-donations,,,"{""Q0"":""12""}"
9,3170,,survey-multi-choice,9,222753,0.0-8.0-0.0,kuvjnka3x01zb6pymjag,female,literal,,,self-cancer,,,"{""Q0"":""No""}"
10,2506,,survey-multi-choice,10,225263,0.0-8.0-1.0,kuvjnka3x01zb6pymjag,female,literal,,,ff-cancer,,,"{""Q0"":""Yes""}"
11,7275,,survey-multi-choice,11,232546,0.0-9.0,kuvjnka3x01zb6pymjag,female,literal,,,demographics,,,"{""Q0"":""Male"",""Q1"":""Associate degree (e.g. AA, AS)"",""Q2"":""$50,000 through $74,999"",""Q3"":""Yes""}"
12,3256,,survey-text,12,235806,0.0-10.0,kuvjnka3x01zb6pymjag,female,literal,,,age,,,"{""Q0"":""32""}"
13,41816,,survey-text,13,277624,0.0-11.0,kuvjnka3x01zb6pymjag,female,literal,,,purpose,,,"{""Q0"":""I would simply hypothesize the study aims to see how individual's react to someone undergoing cancer treatments based on their demographics and their past experiences with cancer.""}"
14,11323,,survey-text,14,288951,0.0-12.0,kuvjnka3x01zb6pymjag,female,literal,,,feedback,,,"{""Q0"":""N/A""}"
15,23154,debrief.html,external-html,15,312550,0.0-13.0,kuvjnka3x01zb6pymjag,female,literal,,,,,,
