,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,10520,consent.html,external-html,0,10767,0.0-0.0,h9bx0s1rxbjanzlxvfwq,male,battle,,,,,,
1,2088,,image-button-response,1,12868,0.0-1.0,h9bx0s1rxbjanzlxvfwq,male,battle,check-1.png,1.0,check1,,,
2,3831,,image-button-response,2,16707,0.0-2.0,h9bx0s1rxbjanzlxvfwq,male,battle,check-2.png,2.0,check2,,,
3,25860,,instructions,3,42572,0.0-3.0,h9bx0s1rxbjanzlxvfwq,male,battle,,,,"[{""page_index"":0,""viewing_time"":6625},{""page_index"":1,""viewing_time"":14303},{""page_index"":2,""viewing_time"":3664},{""page_index"":3,""viewing_time"":1263}]",,
4,65574,,html-slider-response,4,108160,0.0-4.0,h9bx0s1rxbjanzlxvfwq,male,battle,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_battle.png"" class=""main-trial""/>",,trial,,0.0,
5,46712,,survey-text,5,154888,0.0-5.0,h9bx0s1rxbjanzlxvfwq,male,battle,,,description,,,"{""Q0"":""He is battling lymphoma through the use of chemotherapy and radiation.  He is experiencing the side effects of his treatments.""}"
6,5241,,survey-likert,6,160137,0.0-6.0-0.0,h9bx0s1rxbjanzlxvfwq,male,battle,,,sympathy,,,"{""Q0"":6}"
7,11535,,survey-likert,7,171680,0.0-6.0-1.0,h9bx0s1rxbjanzlxvfwq,male,battle,,,urgent,,,"{""Q0"":5}"
8,5327,,survey-text,8,177016,0.0-7.0,h9bx0s1rxbjanzlxvfwq,male,battle,,,past-donations,,,"{""Q0"":""3""}"
9,5054,,survey-multi-choice,9,182084,0.0-8.0-0.0,h9bx0s1rxbjanzlxvfwq,male,battle,,,self-cancer,,,"{""Q0"":""No""}"
10,4194,,survey-multi-choice,10,186290,0.0-8.0-1.0,h9bx0s1rxbjanzlxvfwq,male,battle,,,ff-cancer,,,"{""Q0"":""No""}"
11,28775,,survey-multi-choice,11,215148,0.0-9.0,h9bx0s1rxbjanzlxvfwq,male,battle,,,demographics,,,"{""Q0"":""Female"",""Q1"":""High school degree or equivalent (e.g. GED)"",""Q2"":""Less than $10,000"",""Q3"":""Yes""}"
12,3903,,survey-text,12,219060,0.0-10.0,h9bx0s1rxbjanzlxvfwq,male,battle,,,age,,,"{""Q0"":""38""}"
13,2041,,survey-text,13,221106,0.0-11.0,h9bx0s1rxbjanzlxvfwq,male,battle,,,purpose,,,"{""Q0"":""""}"
14,1657,,survey-text,14,222771,0.0-12.0,h9bx0s1rxbjanzlxvfwq,male,battle,,,feedback,,,"{""Q0"":""""}"
15,17364,debrief.html,external-html,15,240555,0.0-13.0,h9bx0s1rxbjanzlxvfwq,male,battle,,,,,,
