,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,10983,consent.html,external-html,0,11041,0.0-0.0,o0yez60oe2kffeabmadf,female,battle,,,,,,
1,3576,,image-button-response,1,14633,0.0-1.0,o0yez60oe2kffeabmadf,female,battle,check-1.png,1.0,check1,,,
2,8935,,image-button-response,2,23572,0.0-2.0,o0yez60oe2kffeabmadf,female,battle,check-2.png,1.0,check2,,,
3,25394,,instructions,3,48967,0.0-3.0,o0yez60oe2kffeabmadf,female,battle,,,,"[{""page_index"":0,""viewing_time"":4552},{""page_index"":1,""viewing_time"":16706},{""page_index"":2,""viewing_time"":3016},{""page_index"":3,""viewing_time"":1117}]",,
4,28235,,html-slider-response,4,77207,0.0-4.0,o0yez60oe2kffeabmadf,female,battle,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_fb.png"" class=""main-trial""/>",,trial,,15.0,
5,42308,,survey-text,5,119519,0.0-5.0,o0yez60oe2kffeabmadf,female,battle,,,description,,,"{""Q0"":""She is loving kind person who has Lukemia.""}"
6,3188,,survey-likert,6,122713,0.0-6.0-0.0,o0yez60oe2kffeabmadf,female,battle,,,sympathy,,,"{""Q0"":4}"
7,4099,,survey-likert,7,126834,0.0-6.0-1.0,o0yez60oe2kffeabmadf,female,battle,,,urgent,,,"{""Q0"":6}"
8,4721,,survey-text,8,131566,0.0-7.0,o0yez60oe2kffeabmadf,female,battle,,,past-donations,,,"{""Q0"":""3""}"
9,4371,,survey-multi-choice,9,135944,0.0-8.0-0.0,o0yez60oe2kffeabmadf,female,battle,,,self-cancer,,,"{""Q0"":""No""}"
10,2774,,survey-multi-choice,10,138735,0.0-8.0-1.0,o0yez60oe2kffeabmadf,female,battle,,,ff-cancer,,,"{""Q0"":""Yes""}"
11,11318,,survey-multi-choice,11,150074,0.0-9.0,o0yez60oe2kffeabmadf,female,battle,,,demographics,,,"{""Q0"":""Female"",""Q1"":""High school degree or equivalent (e.g. GED)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
12,4485,,survey-text,12,154572,0.0-10.0,o0yez60oe2kffeabmadf,female,battle,,,age,,,"{""Q0"":""31""}"
13,32492,,survey-text,13,187067,0.0-11.0,o0yez60oe2kffeabmadf,female,battle,,,purpose,,,"{""Q0"":""About Cancer research or donation""}"
14,6541,,survey-text,14,193612,0.0-12.0,o0yez60oe2kffeabmadf,female,battle,,,feedback,,,"{""Q0"":""n/a""}"
15,11553,debrief.html,external-html,15,205446,0.0-13.0,o0yez60oe2kffeabmadf,female,battle,,,,,,
