,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,10296,consent.html,external-html,0,10737,0.0-0.0,f0z4sbqmjqm5a9mhstdb,female,journey,,,,,,
1,2904,,image-button-response,1,13650,0.0-1.0,f0z4sbqmjqm5a9mhstdb,female,journey,check-1.png,1.0,check1,,,
2,2446,,image-button-response,2,16100,0.0-2.0,f0z4sbqmjqm5a9mhstdb,female,journey,check-2.png,2.0,check2,,,
3,34170,,instructions,3,50273,0.0-3.0,f0z4sbqmjqm5a9mhstdb,female,journey,,,,"[{""page_index"":0,""viewing_time"":6918},{""page_index"":1,""viewing_time"":20514},{""page_index"":2,""viewing_time"":5207},{""page_index"":3,""viewing_time"":1528}]",,
4,44396,,html-slider-response,4,94702,0.0-4.0,f0z4sbqmjqm5a9mhstdb,female,journey,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_journey.png"" class=""main-trial""/>",,trial,,30.0,
5,109349,,survey-text,5,204061,0.0-5.0,f0z4sbqmjqm5a9mhstdb,female,journey,,,description,,,"{""Q0"":""Jennifer has to undergo three to four months of treatment for stage two cancer, including chemotherapy and radiotherapy. While absolutely necessary (of course), the treatment leaves her exhausted and nauseous for several days afterward.""}"
6,5723,,survey-likert,6,209792,0.0-6.0-0.0,f0z4sbqmjqm5a9mhstdb,female,journey,,,sympathy,,,"{""Q0"":6}"
7,3951,,survey-likert,7,213750,0.0-6.0-1.0,f0z4sbqmjqm5a9mhstdb,female,journey,,,urgent,,,"{""Q0"":6}"
8,3711,,survey-text,8,217469,0.0-7.0,f0z4sbqmjqm5a9mhstdb,female,journey,,,past-donations,,,"{""Q0"":""2""}"
9,2697,,survey-multi-choice,9,220178,0.0-8.0-0.0,f0z4sbqmjqm5a9mhstdb,female,journey,,,self-cancer,,,"{""Q0"":""No""}"
10,2814,,survey-multi-choice,10,222999,0.0-8.0-1.0,f0z4sbqmjqm5a9mhstdb,female,journey,,,ff-cancer,,,"{""Q0"":""Yes""}"
11,12047,,survey-multi-choice,11,235060,0.0-9.0,f0z4sbqmjqm5a9mhstdb,female,journey,,,demographics,,,"{""Q0"":""Male"",""Q1"":""Master’s degree (e.g. MA, MS, MEd)"",""Q2"":""$10,000 through $24,999"",""Q3"":""Yes""}"
12,4110,,survey-text,12,239177,0.0-10.0,f0z4sbqmjqm5a9mhstdb,female,journey,,,age,,,"{""Q0"":""28""}"
13,50719,,survey-text,13,289905,0.0-11.0,f0z4sbqmjqm5a9mhstdb,female,journey,,,purpose,,,"{""Q0"":""I think that you're testing how much people would be willing to donate based on  either different situations, or different ways to describing the same situation.""}"
14,2075,,survey-text,14,291988,0.0-12.0,f0z4sbqmjqm5a9mhstdb,female,journey,,,feedback,,,"{""Q0"":""""}"
15,28048,debrief.html,external-html,15,320394,0.0-13.0,f0z4sbqmjqm5a9mhstdb,female,journey,,,,,,
