,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,6136,consent.html,external-html,0,6256,0.0-0.0,ks8yv3evhkkxxgdvvzqs,female,battle,,,,,,
1,3236,,image-button-response,1,9502,0.0-1.0,ks8yv3evhkkxxgdvvzqs,female,battle,check-1.png,1.0,check1,,,
2,4381,,image-button-response,2,13887,0.0-2.0,ks8yv3evhkkxxgdvvzqs,female,battle,check-2.png,2.0,check2,,,
3,39678,,instructions,3,53567,0.0-3.0,ks8yv3evhkkxxgdvvzqs,female,battle,,,,"[{""page_index"":0,""viewing_time"":8068},{""page_index"":1,""viewing_time"":24381},{""page_index"":2,""viewing_time"":5583},{""page_index"":3,""viewing_time"":1644}]",,
4,41721,,html-slider-response,4,95292,0.0-4.0,ks8yv3evhkkxxgdvvzqs,female,battle,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_battle.png"" class=""main-trial""/>",,trial,,5.0,
5,55576,,survey-text,5,150873,0.0-5.0,ks8yv3evhkkxxgdvvzqs,female,battle,,,description,,,"{""Q0"":""She is battling cancer and has to undergo a few rounds of chemotherapy. her medical care is costly and she needs help through financial donations to afford the treatments""}"
6,7312,,survey-likert,6,158190,0.0-6.0-0.0,ks8yv3evhkkxxgdvvzqs,female,battle,,,sympathy,,,"{""Q0"":6}"
7,2819,,survey-likert,7,161023,0.0-6.0-1.0,ks8yv3evhkkxxgdvvzqs,female,battle,,,urgent,,,"{""Q0"":6}"
8,3963,,survey-text,8,165000,0.0-7.0,ks8yv3evhkkxxgdvvzqs,female,battle,,,past-donations,,,"{""Q0"":""3""}"
9,2950,,survey-multi-choice,9,167958,0.0-8.0-0.0,ks8yv3evhkkxxgdvvzqs,female,battle,,,self-cancer,,,"{""Q0"":""No""}"
10,3471,,survey-multi-choice,10,171446,0.0-8.0-1.0,ks8yv3evhkkxxgdvvzqs,female,battle,,,ff-cancer,,,"{""Q0"":""Yes""}"
11,11950,,survey-multi-choice,11,183426,0.0-9.0,ks8yv3evhkkxxgdvvzqs,female,battle,,,demographics,,,"{""Q0"":""Female"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""Less than $10,000"",""Q3"":""Yes""}"
12,3489,,survey-text,12,186932,0.0-10.0,ks8yv3evhkkxxgdvvzqs,female,battle,,,age,,,"{""Q0"":""23""}"
13,12183,,survey-text,13,199117,0.0-11.0,ks8yv3evhkkxxgdvvzqs,female,battle,,,purpose,,,"{""Q0"":""empathy ""}"
14,2495,,survey-text,14,201613,0.0-12.0,ks8yv3evhkkxxgdvvzqs,female,battle,,,feedback,,,"{""Q0"":""""}"
15,16678,debrief.html,external-html,15,218571,0.0-13.0,ks8yv3evhkkxxgdvvzqs,female,battle,,,,,,
