,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,28675,consent.html,external-html,0,28769,0.0-0.0,z054yapya4na2hxdybhq,male,literal,,,,,,
1,2302,,image-button-response,1,31075,0.0-1.0,z054yapya4na2hxdybhq,male,literal,check-1.png,1.0,check1,,,
2,3507,,image-button-response,2,34587,0.0-2.0,z054yapya4na2hxdybhq,male,literal,check-2.png,2.0,check2,,,
3,39942,,instructions,3,74532,0.0-3.0,z054yapya4na2hxdybhq,male,literal,,,,"[{""page_index"":0,""viewing_time"":9357},{""page_index"":1,""viewing_time"":24800},{""page_index"":2,""viewing_time"":4360},{""page_index"":3,""viewing_time"":1423}]",,
4,191569,,html-slider-response,4,266109,0.0-4.0,z054yapya4na2hxdybhq,male,literal,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_ml.png"" class=""main-trial""/>",,trial,,45.0,
5,82715,,survey-text,5,348828,0.0-5.0,z054yapya4na2hxdybhq,male,literal,,,description,,,"{""Q0"":""Jason had a thyroid operation and is currently suffering from lymphoma.  He is undergoing challenging treatment such as chemotherapy, and sometimes the side effects are very uncomfortable.  Anything you are willing to donate for Jason's treatment would be greatly appreciated.""}"
6,9327,,survey-likert,6,358161,0.0-6.0-0.0,z054yapya4na2hxdybhq,male,literal,,,urgent,,,"{""Q0"":6}"
7,4546,,survey-likert,7,362711,0.0-6.0-1.0,z054yapya4na2hxdybhq,male,literal,,,sympathy,,,"{""Q0"":6}"
8,13914,,survey-text,8,376628,0.0-7.0,z054yapya4na2hxdybhq,male,literal,,,past-donations,,,"{""Q0"":""3""}"
9,3419,,survey-multi-choice,9,380054,0.0-8.0-0.0,z054yapya4na2hxdybhq,male,literal,,,ff-cancer,,,"{""Q0"":""Yes""}"
10,4098,,survey-multi-choice,10,384158,0.0-8.0-1.0,z054yapya4na2hxdybhq,male,literal,,,self-cancer,,,"{""Q0"":""No""}"
11,13329,,survey-multi-choice,11,397504,0.0-9.0,z054yapya4na2hxdybhq,male,literal,,,demographics,,,"{""Q0"":""Female"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""Prefer not to say"",""Q3"":""No""}"
12,61233,,survey-text,12,458740,0.0-10.0,z054yapya4na2hxdybhq,male,literal,,,age,,,"{""Q0"":""44""}"
13,23551,,survey-text,13,482294,0.0-11.0,z054yapya4na2hxdybhq,male,literal,,,purpose,,,"{""Q0"":""To see if you can feel empathy for cancer patients you do not know.\n""}"
14,15052,,survey-text,14,497348,0.0-12.0,z054yapya4na2hxdybhq,male,literal,,,feedback,,,"{""Q0"":""Best of luck in this experiment!""}"
15,52808,debrief.html,external-html,15,550362,0.0-13.0,z054yapya4na2hxdybhq,male,literal,,,,,,
