,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,3886,consent.html,external-html,0,4009,0.0-0.0,ux7rjpm30a3gux1ybhh0,male,literal,,,,,,
1,1624,,image-button-response,1,5642,0.0-1.0,ux7rjpm30a3gux1ybhh0,male,literal,check-1.png,1.0,check1,,,
2,2553,,image-button-response,2,8198,0.0-2.0,ux7rjpm30a3gux1ybhh0,male,literal,check-2.png,2.0,check2,,,
3,10552,,instructions,3,18752,0.0-3.0,ux7rjpm30a3gux1ybhh0,male,literal,,,,"[{""page_index"":0,""viewing_time"":1405},{""page_index"":1,""viewing_time"":6333},{""page_index"":2,""viewing_time"":1856},{""page_index"":3,""viewing_time"":956}]",,
4,13828,,html-slider-response,4,32586,0.0-4.0,ux7rjpm30a3gux1ybhh0,male,literal,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_ml.png"" class=""main-trial""/>",,trial,,0.0,
5,63767,,survey-text,5,96355,0.0-5.0,ux7rjpm30a3gux1ybhh0,male,literal,,,description,,,"{""Q0"":""Jason underwent a surgery where it was discovered that he had cancer.  he has to undergo both radiation and chemo, but is determined to beat this.""}"
6,4949,,survey-likert,6,101307,0.0-6.0-0.0,ux7rjpm30a3gux1ybhh0,male,literal,,,urgent,,,"{""Q0"":4}"
7,1717,,survey-likert,7,103026,0.0-6.0-1.0,ux7rjpm30a3gux1ybhh0,male,literal,,,sympathy,,,"{""Q0"":4}"
8,4604,,survey-text,8,107633,0.0-7.0,ux7rjpm30a3gux1ybhh0,male,literal,,,past-donations,,,"{""Q0"":""10""}"
9,2038,,survey-multi-choice,9,109677,0.0-8.0-0.0,ux7rjpm30a3gux1ybhh0,male,literal,,,self-cancer,,,"{""Q0"":""No""}"
10,2226,,survey-multi-choice,10,111907,0.0-8.0-1.0,ux7rjpm30a3gux1ybhh0,male,literal,,,ff-cancer,,,"{""Q0"":""Prefer not to say""}"
11,7817,,survey-multi-choice,11,119740,0.0-9.0,ux7rjpm30a3gux1ybhh0,male,literal,,,demographics,,,"{""Q0"":""Female"",""Q1"":""High school degree or equivalent (e.g. GED)"",""Q2"":""Less than $10,000"",""Q3"":""Yes""}"
12,3233,,survey-text,12,122976,0.0-10.0,ux7rjpm30a3gux1ybhh0,male,literal,,,age,,,"{""Q0"":""22""}"
13,1186,,survey-text,13,124164,0.0-11.0,ux7rjpm30a3gux1ybhh0,male,literal,,,purpose,,,"{""Q0"":""""}"
14,760,,survey-text,14,124926,0.0-12.0,ux7rjpm30a3gux1ybhh0,male,literal,,,feedback,,,"{""Q0"":""""}"
15,2989,debrief.html,external-html,15,128209,0.0-13.0,ux7rjpm30a3gux1ybhh0,male,literal,,,,,,
