,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,11701,consent.html,external-html,0,11789,0.0-0.0,7bmspyqethgl2ckfl1ul,male,literal,,,,,,
1,2176,,image-button-response,1,13969,0.0-1.0,7bmspyqethgl2ckfl1ul,male,literal,check-1.png,1.0,check1,,,
2,2909,,image-button-response,2,16880,0.0-2.0,7bmspyqethgl2ckfl1ul,male,literal,check-2.png,2.0,check2,,,
3,51983,,instructions,3,68864,0.0-3.0,7bmspyqethgl2ckfl1ul,male,literal,,,,"[{""page_index"":0,""viewing_time"":10870},{""page_index"":1,""viewing_time"":13025},{""page_index"":2,""viewing_time"":26736},{""page_index"":3,""viewing_time"":1352}]",,
4,57391,,html-slider-response,4,126257,0.0-4.0,7bmspyqethgl2ckfl1ul,male,literal,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_ml.png"" class=""main-trial""/>",,trial,,25.0,
5,87078,,survey-text,5,213337,0.0-5.0,7bmspyqethgl2ckfl1ul,male,literal,,,description,,,"{""Q0"":""He had a thyroid surgery but was diagnosed with Lymphoma and needs surgery and radiation. There is money being raised for Jason for this reason. ""}"
6,6878,,survey-likert,6,220217,0.0-6.0-0.0,7bmspyqethgl2ckfl1ul,male,literal,,,sympathy,,,"{""Q0"":5}"
7,4269,,survey-likert,7,224488,0.0-6.0-1.0,7bmspyqethgl2ckfl1ul,male,literal,,,urgent,,,"{""Q0"":6}"
8,6213,,survey-text,8,230704,0.0-7.0,7bmspyqethgl2ckfl1ul,male,literal,,,past-donations,,,"{""Q0"":""0""}"
9,2246,,survey-multi-choice,9,232953,0.0-8.0-0.0,7bmspyqethgl2ckfl1ul,male,literal,,,self-cancer,,,"{""Q0"":""No""}"
10,5629,,survey-multi-choice,10,238584,0.0-8.0-1.0,7bmspyqethgl2ckfl1ul,male,literal,,,ff-cancer,,,"{""Q0"":""No""}"
11,9673,,survey-multi-choice,11,248265,0.0-9.0,7bmspyqethgl2ckfl1ul,male,literal,,,demographics,,,"{""Q0"":""Female"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""Less than $10,000"",""Q3"":""Yes""}"
12,3331,,survey-text,12,251600,0.0-10.0,7bmspyqethgl2ckfl1ul,male,literal,,,age,,,"{""Q0"":""27""}"
13,8566,,survey-text,13,260167,0.0-11.0,7bmspyqethgl2ckfl1ul,male,literal,,,purpose,,,"{""Q0"":""""}"
14,3855,,survey-text,14,264023,0.0-12.0,7bmspyqethgl2ckfl1ul,male,literal,,,feedback,,,"{""Q0"":""""}"
15,11378,debrief.html,external-html,15,275881,0.0-13.0,7bmspyqethgl2ckfl1ul,male,literal,,,,,,
