,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,12698,consent.html,external-html,0,12857,0.0-0.0,lu9z15546dmp240xc86v,female,battle,,,,,,
1,2603,,image-button-response,1,15468,0.0-1.0,lu9z15546dmp240xc86v,female,battle,check-1.png,1.0,check1,,,
2,2546,,image-button-response,2,18015,0.0-2.0,lu9z15546dmp240xc86v,female,battle,check-2.png,2.0,check2,,,
3,19936,,instructions,3,37952,0.0-3.0,lu9z15546dmp240xc86v,female,battle,,,,"[{""page_index"":0,""viewing_time"":5216},{""page_index"":1,""viewing_time"":9039},{""page_index"":2,""viewing_time"":4633},{""page_index"":3,""viewing_time"":1047}]",,
4,37522,,html-slider-response,4,75477,0.0-4.0,lu9z15546dmp240xc86v,female,battle,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_battle.png"" class=""main-trial""/>",,trial,,30.0,
5,25579,,survey-text,5,101058,0.0-5.0,lu9z15546dmp240xc86v,female,battle,,,description,,,"{""Q0"":""Jennifer has lymphoma and is undergoing treatment for it. She's going to be in treatment for a while and is fighting hard.""}"
6,5642,,survey-likert,6,106702,0.0-6.0-0.0,lu9z15546dmp240xc86v,female,battle,,,urgent,,,"{""Q0"":5}"
7,2368,,survey-likert,7,109077,0.0-6.0-1.0,lu9z15546dmp240xc86v,female,battle,,,sympathy,,,"{""Q0"":3}"
8,6337,,survey-text,8,115418,0.0-7.0,lu9z15546dmp240xc86v,female,battle,,,past-donations,,,"{""Q0"":""15""}"
9,2206,,survey-multi-choice,9,117629,0.0-8.0-0.0,lu9z15546dmp240xc86v,female,battle,,,self-cancer,,,"{""Q0"":""No""}"
10,5214,,survey-multi-choice,10,122851,0.0-8.0-1.0,lu9z15546dmp240xc86v,female,battle,,,ff-cancer,,,"{""Q0"":""No""}"
11,8610,,survey-multi-choice,11,131475,0.0-9.0,lu9z15546dmp240xc86v,female,battle,,,demographics,,,"{""Q0"":""Non-binary"",""Q1"":""Master’s degree (e.g. MA, MS, MEd)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
12,3078,,survey-text,12,134558,0.0-10.0,lu9z15546dmp240xc86v,female,battle,,,age,,,"{""Q0"":""32""}"
13,14165,,survey-text,13,148724,0.0-11.0,lu9z15546dmp240xc86v,female,battle,,,purpose,,,"{""Q0"":""whether certain kinds of asks get people to donate more""}"
14,1449,,survey-text,14,150176,0.0-12.0,lu9z15546dmp240xc86v,female,battle,,,feedback,,,"{""Q0"":""""}"
15,11262,debrief.html,external-html,15,161704,0.0-13.0,lu9z15546dmp240xc86v,female,battle,,,,,,
