,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,49551,consent.html,external-html,0,49656,0.0-0.0,flh48t3bbyxkh6a4notu,male,journey,,,,,,
1,2784,,image-button-response,1,52442,0.0-1.0,flh48t3bbyxkh6a4notu,male,journey,check-1.png,1.0,check1,,,
2,3207,,image-button-response,2,55649,0.0-2.0,flh48t3bbyxkh6a4notu,male,journey,check-2.png,2.0,check2,,,
3,42812,,instructions,3,98462,0.0-3.0,flh48t3bbyxkh6a4notu,male,journey,,,,"[{""page_index"":0,""viewing_time"":5783},{""page_index"":1,""viewing_time"":26534},{""page_index"":2,""viewing_time"":9042},{""page_index"":3,""viewing_time"":1452}]",,
4,42969,,html-slider-response,4,141432,0.0-4.0,flh48t3bbyxkh6a4notu,male,journey,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_mj.png"" class=""main-trial""/>",,trial,,1.0,
5,47893,,survey-text,5,189326,0.0-5.0,flh48t3bbyxkh6a4notu,male,journey,,,description,,,"{""Q0"":""He was recently diagnosed with lymphoma and has begun treatment.  In addition to costs covered by insurance, there are other expenses.""}"
6,12256,,survey-likert,6,201583,0.0-6.0-0.0,flh48t3bbyxkh6a4notu,male,journey,,,sympathy,,,"{""Q0"":4}"
7,5077,,survey-likert,7,206662,0.0-6.0-1.0,flh48t3bbyxkh6a4notu,male,journey,,,urgent,,,"{""Q0"":1}"
8,3138,,survey-text,8,209802,0.0-7.0,flh48t3bbyxkh6a4notu,male,journey,,,past-donations,,,"{""Q0"":""2""}"
9,2386,,survey-multi-choice,9,212190,0.0-8.0-0.0,flh48t3bbyxkh6a4notu,male,journey,,,self-cancer,,,"{""Q0"":""No""}"
10,3110,,survey-multi-choice,10,215302,0.0-8.0-1.0,flh48t3bbyxkh6a4notu,male,journey,,,ff-cancer,,,"{""Q0"":""Yes""}"
11,12767,,survey-multi-choice,11,228074,0.0-9.0,flh48t3bbyxkh6a4notu,male,journey,,,demographics,,,"{""Q0"":""Male"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""More than $150,000"",""Q3"":""Yes""}"
12,2958,,survey-text,12,231035,0.0-10.0,flh48t3bbyxkh6a4notu,male,journey,,,age,,,"{""Q0"":""44""}"
13,10768,,survey-text,13,241804,0.0-11.0,flh48t3bbyxkh6a4notu,male,journey,,,purpose,,,"{""Q0"":""Empathy""}"
14,1437,,survey-text,14,243247,0.0-12.0,flh48t3bbyxkh6a4notu,male,journey,,,feedback,,,"{""Q0"":""""}"
15,21468,debrief.html,external-html,15,265076,0.0-13.0,flh48t3bbyxkh6a4notu,male,journey,,,,,,
