,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,7225,consent.html,external-html,0,7375,0.0-0.0,1m8vr7p3x5aa645crmrb,male,battle,,,,,,
1,2918,,image-button-response,1,10303,0.0-1.0,1m8vr7p3x5aa645crmrb,male,battle,check-1.png,1.0,check1,,,
2,3925,,image-button-response,2,14231,0.0-2.0,1m8vr7p3x5aa645crmrb,male,battle,check-2.png,2.0,check2,,,
3,34128,,instructions,3,48360,0.0-3.0,1m8vr7p3x5aa645crmrb,male,battle,,,,"[{""page_index"":0,""viewing_time"":6055},{""page_index"":1,""viewing_time"":18351},{""page_index"":2,""viewing_time"":8168},{""page_index"":3,""viewing_time"":1552}]",,
4,43918,,html-slider-response,4,92282,0.0-4.0,1m8vr7p3x5aa645crmrb,male,battle,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_battle.png"" class=""main-trial""/>",,trial,,25.0,
5,52596,,survey-text,5,144882,0.0-5.0,1m8vr7p3x5aa645crmrb,male,battle,,,description,,,"{""Q0"":""He is undergoing chemotherapy over several months. He has many expenses associated with the treatment.""}"
6,11574,,survey-likert,6,156460,0.0-6.0-0.0,1m8vr7p3x5aa645crmrb,male,battle,,,urgent,,,"{""Q0"":2}"
7,6363,,survey-likert,7,162826,0.0-6.0-1.0,1m8vr7p3x5aa645crmrb,male,battle,,,sympathy,,,"{""Q0"":6}"
8,4606,,survey-text,8,167434,0.0-7.0,1m8vr7p3x5aa645crmrb,male,battle,,,past-donations,,,"{""Q0"":""2""}"
9,5661,,survey-multi-choice,9,173099,0.0-8.0-0.0,1m8vr7p3x5aa645crmrb,male,battle,,,ff-cancer,,,"{""Q0"":""Yes""}"
10,4513,,survey-multi-choice,10,177618,0.0-8.0-1.0,1m8vr7p3x5aa645crmrb,male,battle,,,self-cancer,,,"{""Q0"":""No""}"
11,9380,,survey-multi-choice,11,187011,0.0-9.0,1m8vr7p3x5aa645crmrb,male,battle,,,demographics,,,"{""Q0"":""Male"",""Q1"":""High school degree or equivalent (e.g. GED)"",""Q2"":""$75,000 through $99,999"",""Q3"":""Yes""}"
12,3282,,survey-text,12,190297,0.0-10.0,1m8vr7p3x5aa645crmrb,male,battle,,,age,,,"{""Q0"":""56""}"
13,2573,,survey-text,13,192873,0.0-11.0,1m8vr7p3x5aa645crmrb,male,battle,,,purpose,,,"{""Q0"":""""}"
14,1926,,survey-text,14,194802,0.0-12.0,1m8vr7p3x5aa645crmrb,male,battle,,,feedback,,,"{""Q0"":""""}"
15,5185,debrief.html,external-html,15,201568,0.0-13.0,1m8vr7p3x5aa645crmrb,male,battle,,,,,,
